uuid,description,color,price,cc3,sparkling,floral,striped,description_proc,escription_proc_len
0671c_L7Gjpq82QRH8aZP9Kdfr8dAW,"Never been worn, new with tags attached
Thin flowy material, great for summer
Tie waist
Fits a size 8 comfortably",VARIOUS,4.2,TROUSERS,False,False,True,never worn tag attach thin flowi materi great summer waist fit size comfort,13
00_05027_gpYfxaSYBHxNaJ4efbbdLenW,"Denim shorts, can be unrolled",BLUE,4.8,SHORTS_CAPRIS,False,False,False,denim short unrol,3
00_058d9_m11xDvcFcU7HPWYDKEF7Frgo,"Megztukas lengvas, dekoruotas blizgiais siūlais.
Nugaroje susivarsto kaspinėlis.
Defektų neturi, etiketė nukirpta, sudėties ir tikslaus dydžio nepasakysiu. Tiktų dydžiui M, mažesniam L. Turėtų laisvai kristi. 
Ilgis apie 68 cm
Rankovių ilgis nuo siūlės apie 54 cm (tačiau pečių siūlė siūta žemiau pečių).
Ties krūtine apie 48 cm. 
Megztuko apačia siauresnė apie 38 cm, tačiau tempiasi daugiau negu iki 48 cm. ",BODY,10.0,PULLOVERS_SWEATERS,True,False,True,megztuka lengva dekoruota blizgiai siūlai nugaroj susivarsto kaspinėli defektų neturi etiketė nukirpta sudėti tikslaus dydžio nepasakysiu tiktų dydžiui mažesniam turėtų laisvai kristi ilgi api rankovių ilgi siūlė api tačiau pečių siūlė siūta žemiau pečių tie krūtine api megztuko apačia siauresnė api tačiau tempiasi daugiau negu,45
071ac_iEL4YNiU4FnPw4Qhkd13qhdp,"Brand new denim mini dress
Size 6
 fitted
Tags still attached",BLUE,18.0,DRESSES,False,False,False,brand denim mini dress size fit tag still attach,9
00_055f0_XBwPAdpCQ7oYGjwkQrgaAzTp,"Ilgis 107 cm, liemuo 38 cm( iš nugaros guma), klubai 58 cm. Yra kišenės šonuose. Viskozė 100%.",PINK,29.0,TROUSERS,False,True,False,ilgi liemuo nugaro guma klubai kišenė šonuos viskozė,8
00_0734e_PXsixTYnsjyG9ywWJjDS9dnj,"Juodas Mango sijonas
Ilgis 45 cm.
Plotis 40 cm.
Tempiasi. 



",BLACK,10.0,SKIRTS,True,False,False,juoda mango sijona ilgi ploti tempiasi,6
0668c_ULdsCaFgmEjzBDZCqcH2BhrP,"offers welcome! 
✩forever 21 ""plus size"" colorful  tulle mesh dress. ✩beautiful smokey  print. ✩size xl ✩i am 5'5 and it hits above the knee ✩stretchy waist, true to size but it would fit a 1x as well ✩in perfect condition

feel free to bundle anything :)",GREEN,15.2,DRESSES,False,True,False,offer welcom forev plus size color tull mesh dress beauti smokey print size hit knee stretchi waist true size well perfect condit feel free bundl anyth,26
00_064da_isAQFpZ4etECWKcoJHtf8dCH,pink and black  front jumper size 14 ,BLACK,6.0,PULLOVERS_SWEATERS,False,False,True,pink black front jumper size,5
00_0643d_vTcnp6TJWYCKXKamNTzZrV3W,"Lesklé šaty XS Elevenparis, mají podšívkou a kapsy. Zadní díl je z jiné látky. ",RED,7.779999999999999,DRESSES,True,False,False,lesklé šati elevenpari podšívkou kapsi zadní jiné látki,8
00_07284_aG2D8WiL3rko3jXTjqBUQE6U,"super stretch shorts from American eagle. some of my favorite shorts, just don’t fit me anymore. short shorts, but still long enough to be respectable. can also be unrolled all the way ",BLUE,4.18,SHORTS_CAPRIS,False,False,False,super stretch short american eagl favorit short just anymor short short still long enough respect unrol,16
00_05591_gNbFZWJYa2MPfcdr1wuVFs47,"navy and white  
midi dress
never been worn
size 6
RRP £35",WHITE,8.4,DRESSES,False,False,True,navi white midi dress never worn size,7
00_06c68_26WUrAGqzPEJWG6P1a1Ex4Be," Urban Outfitters 
Blue Denim 
Good quality and flattering short shorts ",BLUE,4.8,SHORTS_CAPRIS,False,False,False,urban outfitt blue denim good qualiti flatter short short,9
00_05d71_5FJ5pMSyQ2m9fnLLH7c6oaQX,"super soft and comfy, size small! 

no pockets. 

perfect for someone shorter than 5”8! 

#brandy #brandymelville #brandyusa #sweats #sweatpants #joggers # #red ",BLACK,20.52,TROUSERS,False,False,True,super soft comfi size small pocket perfect someon shorter brandi brandymelvill brandyusa sweat sweatpant jogger,15
00_05f47_fXNMxwfqfu2EKNvMccUf3jHj,"cropped 
perfect for summer
so comfortable
size 10",BLACK,6.0,TROUSERS,False,False,True,crop perfect summer comfort size,5
05682_xDDJ3KDFTrvhEbAcM7fo4Ebp,Brand: Joann Vass Black sleeveless cardigan. Would look super cute with a long sleeve blouse and jeans!,BLACK,7.6,PULLOVERS_SWEATERS,False,False,False,brand joann vass black sleeveless cardigan look super cute long sleev blous jean,13
00_072ed_DiFA5cJpY3ZnZefoecP2b7g2,Never worn,LIGHT-BLUE,12.0,SHORTS_CAPRIS,False,False,False,never worn,2
0653c_WeDvEXkFGttitmsjjZndnsAV,super cute jeans  SIZE 25,BURGUNDY,15.2,TROUSERS,False,False,False,super cute jean size,4
00_063bc_rhCu42vM78D9d8egKo12cqhi,"light blue distressed / ripped denim shorts
size 4 but will also fit a 6
great conditions


Calvin Klein Boux Avenue Gym Lounge Underwear Puma tracksuit jeans mom straight Levi jumper hoodie dragon shirt dress skirt Hollister  tee summer sexy diamanté silk ruched crop top  ripped jack wills urban outfitters motel rocks butterfly tie oh polly tartan lace bralet Gilly hicks denim skirt jacket brand new small medium large blue green yellow purple nude red dark pastel neon party rave festival mesh new look h&m shein Victoria secret pink Adidas Nike lemon sweaty Betty gym shark set pyjamas satin robe velvet fluffy coat Topshop primal pretty little thing Zara misguided joggers top pants leggings",LIGHT-BLUE,12.0,SHORTS_CAPRIS,False,True,True,light blue distress rip denim short size great condit calvin klein boux avenu loung underwear puma tracksuit jean straight levi jumper hoodi dragon shirt dress skirt hollist summer sexi diamanté silk ruch crop rip jack will urban outfitt motel rock butterfli polli tartan lace bralet gilli hick denim skirt jacket brand small medium larg blue green yellow purpl nude dark pastel neon parti rave festiv mesh look shein victoria secret pink adida nike lemon sweati betti shark pyjama satin robe velvet fluffi coat topshop primal pretti littl thing zara misguid jogger pant leg,93
00_04ff8_iXGuch3cMW9Ri3JGJR47MsCw,"Gėlėtas klostuotas sijonas sijonas, siūtas pagal užsakymą",VARIOUS,10.0,SKIRTS,False,True,False,gėlėtas klostuota sijona sijona siūta pagal užsakymą,7
00_06dee_9iCWTvYxxeDao9ANw84PAHNg,"F&F Skirt 
Size 14 
Never worn but tags have been removed ",BLACK,5.3999999999999995,SKIRTS,False,False,False,skirt size never worn tag remov,6
00_06170_aTQpKh122Vxie1z9L4W2DXZb," skort from cameo rose/ newlook. size 10, they have a stretchy band. Worn once ",VARIOUS,4.8,SHORTS_CAPRIS,False,True,False,skort cameo rose newlook size stretchi band worn,8
00_0651e_e3gW3gHrXnFUU6PL8gbsDEVg, hooded cardigan very thin material so very summery would fit anyone size 8-14,BLUE,9.0,PULLOVERS_SWEATERS,False,False,True,hood cardigan thin materi summeri anyon size,7
05145_55kgn3NsY4HpokZ8saZHh85i,"River Island 
Pink  Summer Dress - Embellished 
Size 8 
Has only been worn once or twice so in great condition! 

Dispatched with Royal Mail 2nd Class 

Feel free to ask any questions 😊",PINK,8.4,DRESSES,False,True,False,river island pink summer dress embellish size worn twice great condit dispatch royal mail class feel free question,18
00_06a6d_mYDKgfiTff7FVN75XHFRjgzA,"Boohoo size 14  trousers 

Never been worn still with tags - has stretch all over ",BLACK,4.8,TROUSERS,False,False,True,boohoo size trouser never worn still tag stretch,8
00_0531b_Cj91VtutzwrhSnjuvWm9RN3K,"Naujas, su etikete. Man per mažas, mažintas L. Siunčiausi iš UK. 
Liemuo: 38 cm, klubai 48 cm. 
Priekyje ir iš nugaros kišenės. Medžiaga netampri, džinsinio tipo. ",BLACK,20.0,SKIRTS,False,False,False,nauja etiket maža mažinta siunčiausi liemuo klubai priekyj nugaro kišenė medžiaga netampri džinsinio tipo,14
00_065e4_Pj3c6shjiz2jMDL23BPBxpJQ,"1.Black shorts - H&M size 8, never used
2.Yellow - H&M size 6, high waits, perfect condition 
3. Ripped denim - hollister size 8, never used 
4. Light denim - denim co, size 8

£5 for each shorts .
Can sell all together for £18
",VARIOUS,21.599999999999998,SHORTS_CAPRIS,False,False,False,black short size never use yellow size high wait perfect condit rip denim hollist size never use light denim denim size short sell togeth,24
00_05781_vhZ69aSxhTuUb3BcR4Jt3R8Y,"Jako nove, bez vad.",DARK-GREEN,29.174999999999997,TROUSERS,False,False,False,jako nove,2
00_063bd_4sA4ahmBWyGv5nfDJcRpbiFC,Dzinsiniai sortukai,BLUE,2.0,SHORTS_CAPRIS,False,False,False,dzinsiniai sortukai,2
05fa1_WzBs15NFbDkqDYk1Xx33Xb7L,"A-line Navy/dark denim color skirt, red/white chevron pattern, back zipper, detachable  appliqué that adds a touch of class to this cute skirt, in gently preowned condition, 18” bust, 24.5” long.",NAVY,6.08,SKIRTS,False,True,False,line navi dark denim color skirt white chevron pattern back zipper detach appliqué add touch class cute skirt gentl preown condit bust long,23
06d12_qXzM98USEHWcvthL5W7w8YkQ,"Renuar Teal  Asymmetrical Maxi Dress 
The perfect Maxi Dress for Spring. Renuar Women’s Dress. Asymmetrical hemline Maxi Dress. Teal with  design. Braided Straps, Deep V-Neck. Used condition, one strap is unraveled a bit but fixable and still wearable.
Size 36 (US Small)
Measurements (Approximate, Flat across in inches)
Length 48”
Pit to Pit 19”
Waist 17”

[C19]

The perfect Maxi dress with a gorgeous  print definitely a Spring staple in any closet.",BLUE,15.2,DRESSES,False,True,False,renuar teal asymmetr maxi dress perfect maxi dress spring renuar women dress asymmetr hemlin maxi dress teal design braid strap deep neck use condit strap unravel fixabl still wearabl size small measur approxim flat across inch length waist perfect maxi dress gorgeous print definit spring stapl closet,47
00_07132_Hw8dkb4ZX513C6AYA7XfAmaz,"97% Cotton 3% Elastane

Great quality dress, is fully lined and hasn't been used.",BLACK,54.0,DRESSES,False,True,False,cotton elastan great qualiti dress fulli line hasn use,9
00_06cc2_8iM9PnkgTQSQbaSz1r51wmLj,"TU black and white polka dot smart trousers.
Side pockets.
Size 12.
Excellent condition! Worn once.
From a smoke and pet free home.
Please check out my other items! ",BLACK,7.199999999999999,TROUSERS,False,False,False,black white polka smart trouser side pocket size excel condit worn smoke free home pleas check item,17
050ac_4nnhbRWQagFrWrHcNTVMQSap,"Forever21 school girl vibes dress 
Has been worn lots but still in great condition! 
Zipper down the back ",RED,9.120000000000001,DRESSES,False,False,False,forev school girl vibe dress worn lot still great condit zipper back,12
00_05118_j5SC47qrmnE2XfzcjCv9sjwh,"Nauja suknele dydis uk 18 ,eur 46. Medziaga 100% cotton. Ilgis 93cm, krutine 58cmx2.
+p.i. 2e omniva ",BLUE,25.0,DRESSES,False,False,False,nauja suknel dydi medziaga cotton ilgi krutin omniva,8
063b2_7Xg2qNKrwtcSGAdQu1Xwz95F,"Tik karta vilketa Delada firmos suknele. Bukle kaip naujos. Sudetis: 100% silkas. Siuo metu Farfetch ji kainuoja 809€ su 40% nuolaida.  

Nuoroda i Farfetch:


https://www.farfetch.com/tr/shopping/women/delada-silk--print-dress-item-14669283.aspx?rtype=portal_pdp_outofstock_b&rpos=1&rid=81d3eb2d-0024-471a-9d34-630b6f215d5a",BLUE,150.0,DRESSES,False,True,False,karta vilketa delada firmo suknel bukl kaip naujo sudeti silka siuo metu farfetch kainuoja nuolaida nuoroda farfetch https farfetch shop women delada silk print dress item aspx rtype portal_pdp_outofstock_b rpos,30
00_05361_uHgGVz9uqPFABfRk7ghCWRvt,"Ties liemeniu guma. Medžiaga turi tamprumo. Išmatavimai netempiant medžiagos ties liemeniu 44x2 (88 cm), ties klubais 52x2 (104 cm). Sijono ilgis 48 cm.",NAVY,7.0,SKIRTS,False,False,False,tie liemeniu guma medžiaga turi tamprumo išmatavimai netempi medžiago tie liemeniu tie klubai sijono ilgi,15
06e87_K9jMzZqrw4G7EKtwMZj9ttUe,"never worn, don’t like off the shoulder shirts",BLACK,10.64,PULLOVERS_SWEATERS,False,False,True,never worn like shoulder shirt,5
06030_UgT9xehrcPLqQsHDHQrJjw6a,Gently worn with small stains on the right upper/mid leg. Shown in pics. Not really noticeable when on.,GREEN,3.04,TROUSERS,False,False,False,gentl worn small stain right upper shown pic realli notic,10
00_054c2_mbmnfUZv6jPRD5qJv67dco9S,"Never work still with tags. high waisted with pockets. 
XS would fit size 6 ",BLACK,4.8,TROUSERS,False,False,False,never work still tag high waist pocket size,8
05a10_Fk3xigKwqKaGxR3c46FP9d1k,"Stradivarius.Per liemenį 78cm,klubai 100cm,ilgis 41cm.Siunčiu į visus miestus.Kaina 3eur+siuntimas",LIGHT-BLUE,3.0,SKIRTS,False,False,False,stradivarius liemenį klubai ilgi siunčiu visus miestus kaina siuntima,9
00_05091_Smm9wBz6u8cVfTHkYZWizeaW,"Jean shorts 
-super stretchy 
-size 2
-great condition 
-dark wash 
#americaneagle #shorts 
#jeanshorts
",BLUE,6.08,SHORTS_CAPRIS,False,False,False,jean short super stretchi size great condit dark wash americaneagl short jeanshort,12
00_05783_AtpzVrcgAhFT8GQUndCk1hE7,been worn ,BLUE,2.4,SHORTS_CAPRIS,False,False,False,worn,1
04e83_VkEfz43MyxhGWm1PHM8T97gn,"- never worn
- not something I’d wear
- open to offers💙",BLUE,3.5999999999999996,SHORTS_CAPRIS,False,False,False,never worn someth wear open offer,6
0613a_vwbDTE2BUHufCFyAzvJnSRcW,high waisted denim skirt. worn once but never reach for it. great condition ,BLUE,6.0,SKIRTS,False,False,False,high waist denim skirt worn never reach great condit,9
00_0512e_Y1Wdu8iQGMhsSefKgbeF9wR8,"worn a few times, slightly large fit, great condition, zipper closure in the back. ",BLACK,2.2800000000000002,SKIRTS,False,False,True,worn time slight larg great condit zipper closur back,9
06d07_BZpC149M5YBGnNkNp44WWf1h,Brand new with tags. Primark. Size 16. Great condition. Never got round to wearing it so selling on. ,BLACK,6.0,SKIRTS,False,True,False,brand tag primark size great condit never round wear sell,10
00_05325_QQuy9iz4XVy59yWDG2d5urMR,"Ann Taylor Loft Dress
Size 0
 
Blue and White
Excellent condition 
Perfect for summer wear ",BLUE,15.2,DRESSES,False,False,True,taylor loft dress size blue white excel condit perfect summer wear,11
00_055a7_EMKrhcCYCvEJaiD3J9CHC2qD,"🍦beautiful  trousers by anthology 
🍦size 14 but more like a 12
#anthology #size14 #summerwear #holidaywear #dressupanddown #stripes #summertrousers #linentrousers #smokefreehome #springsummer #lightweight #dressupanddown #holidaynightout #navyandwhite #morelikeasize12 ",WHITE,7.188,TROUSERS,False,True,True,beauti trouser antholog size like antholog size summerwear holidaywear dressupanddown stripe summertrous linentrous smokefreehom springsumm lightweight dressupanddown holidaynightout navyandwhit morelikeas,20
00_0717c_r8ksBbVSz45cmPPAcn7T1Lf9,"Denim looks blue fabric short 
Size 12 
Good condition 

#denim #fabric #short #blue #size12",BLUE,3.5999999999999996,SHORTS_CAPRIS,False,False,False,denim look blue fabric short size good condit denim fabric short blue size,13
00_07407_r96RWyTgKYhdxdhBAb4DJF52,"Kelis kartus devėta, puošni suknelė",MINT,8.0,DRESSES,True,False,False,keli kartus devėta puošni suknelė,5
00_0505e_Nk49KCvvpitCeuQ7XADD3ACs,1 small hole that is barely visible from the outside. the second rip is on the inside and can’t be seen when worn,RED,0.76,TROUSERS,False,False,True,small hole bare visibl outsid second insid seen worn,9
00_05d7c_J8JjrWuCpxwQuZXXxSYoKPha,"brand new with tags, no flaws. True to size.


Thank you for your interest! I live in a smoke free, kitty friendly home. Message me if you have any questions ❤️ I do not normally take measurements due to not having enough time. I apologize for the inconvenience. ",BLACK,3.04,TROUSERS,False,False,False,brand tag flaw true size thank interest live smoke free kitti friend home messag question normal take measur enough time apolog inconveni,22
067ab_bfjpQZKAZRRM48i2Ke68unPS,"Charlotte Russe // Vanilla Star | NWOT | *Size 16w | 70% cotton, 27% polyester, 1% spandex, 2% other fiber | high waisted | 3 button closure, zip closure, 5 pockets | medium wash | Waist 17” Length 13” inseam 12” Hips 20”
#charlotterusse #highwaistedshorts #vanillastar #plussize16 #womenshorts  #mediumwashblue #jeanshorts ",BLUE,22.8,SHORTS_CAPRIS,False,False,False,charlott russ vanilla star nwot size cotton polyest spandex fiber high waist button closur closur pocket medium wash waist length inseam hip charlotteruss highwaistedshort vanillastar plussiz womenshort mediumwashblu jeanshort,29
00_05c14_xWprV1RvmN3x7edB6hvgg9Av,Blue top shop top/jumper with  sleeves and bottom. Perfect for work or smarter occasions but also so comfy for days at home. Worn a few times but in perfect condition. A size 12 petite so would fit a size 8-12. Would sell for £9.50 but open to any offers!,BLACK,12.0,PULLOVERS_SWEATERS,False,False,True,blue shop jumper sleev bottom perfect work smarter occas comfi day home worn time perfect condit size petit size sell open offer,22
