uuid,description,color,price,cc3,sparkling,floral,striped,description_proc,escription_proc_len
00_061e0_AvgQh4L24KrhuLBW3u7XGQKE,"Mazinti,raso 50 dydi.Ilgis 85cm,liemuo 50x2,tempiasi 4cm,klubai 60x2,temp iki 65x2,nuo liemens iki klynuko priekis 33cm,nugara 37cm,vidine siule 54cm nuo klynuko,per kojyte ties klynuku 33x2,temp 38x2,apacia 21x2.Galima deveti atlenkus,sudetis 76cotton,2 polester 3 elastan",BLUE,12.0,SHORTS_CAPRIS,False,False,False,mazinti raso dydi ilgi liemuo tempiasi klubai temp liemen klynuko prieki nugara vidin siul klynuko kojyt tie klynuku temp apacia galima deveti atlenkus sudeti cotton polest elastan,27
05e11_cHUCMwyitYNMynYNbLYancMw,Deveti vos kelis kartus ,BLUE,7.0,SHORTS_CAPRIS,False,False,False,deveti keli kartus,3
00_06004_PPKRiZta461u2igX3iDGA1K6,NWT never worn! This top is perfect for the fall/ winter with some boyfriend/mom jeans. No flaws and from the shoulder seam to bottom hem is 16”. Materials are shown on tag in pictures.,BODY,10.64,PULLOVERS_SWEATERS,False,False,True,never worn perfect fall winter boyfriend jean flaw shoulder seam bottom materi shown pictur,14
00_05851_PdeC7zenx1jsAi3iBuJBDjNt,idealiai išlaikytos gyvatės odos imitacijos tamprės. šiek tiek turi blizgesio. jokių nusidėvėjimo požymių.,BLACK,9.0,TROUSERS,True,False,False,idealiai išlaikyto gyvatė odo imitacijo tamprė šiek tiek turi blizgesio jokių nusidėvėjimo požymių,13
00_074a2_Bu8nJAKr1Vut5Jpx1Ru1TQWX,"in great condition with cute rips
waist size 25 
fits a 2",BLUE,3.04,SHORTS_CAPRIS,False,False,False,great condit cute rip waist size fit,7
00_06804_tUobB2dhuk8CQxhK293fsCzF,devetas pora kart,BLACK,3.0,PULLOVERS_SWEATERS,False,False,True,deveta pora kart,3
00_061df_RZWaGMNXn2HUMShiNEMtodi6,tommy hilfiger denim skirt in great condition.  zips up at back size small. ,BLUE,24.0,SKIRTS,False,False,False,tommi hilfig denim skirt great condit zip back size small,10
052f8_aCPyjp4qz5tru8HGxmis8kmf,"Medvilnė. Mažai devėtas, blizgus.",GREY,10.0,PULLOVERS_SWEATERS,True,False,False,medvilnė mažai devėta blizgus,4
00_0742c_oipttuXzZaM4i6FbaWZDF9gu,"Vintage chic women  print sashes bat sleeve beach Bohemian kimono dresses // Ladies V neck Tassel Summer Boho dress
Material: Mixture between Cotton and Rayon to be so comfortable
Size M !!
Style: Bohemian

Sleeve Length(cm): Short

Neckline: V-Neck

Dresses Length: Knee-Length

Decoration: Sashes

Waistline: Natural

Silhouette: Straight

Pattern Type: Print

Sleeve Style: Batwing Sleeve",ROSE,47.988,PULLOVERS_SWEATERS,False,True,False,vintag chic women print sash sleev beach bohemian kimono dress ladi neck tassel summer boho dress materi mixtur cotton rayon comfort size style bohemian sleev length short necklin neck dress length knee length decor sash waistlin natur silhouett straight pattern type print sleev style batw sleev,46
0746f_viq17Xw4gBvYbmB1qKD5z6Z8,brand-new without tags x,VARIOUS,7.199999999999999,SHORTS_CAPRIS,False,True,False,brand without tag,3
00_05503_kPVHHcwoDnCxVfMPEUz6knVS,Used but in good condition ,BLACK,6.0,SKIRTS,False,False,True,use good condit,3
00_050cd_jrUNApFtMN4HnqHAqTyayXo3,Be defektų. Tampri ir labai patogi ,BLACK,10.0,DRESSES,True,False,False,defektų tampri labai patogi,4
0595a_1qJVVVjM89zf5n3DrSdDpQ4B,"+ soft tshirt dress with white stripes 
+ ribbed cotton material 
+ size juniors XL but fits an adult size S/M 
+ length hits right about the knees 
+ like new condition 
",GREEN,3.04,DRESSES,False,False,True,soft tshirt dress white stripe rib cotton materi size junior fit adult size length hit right knee like condit,19
00_071e8_5UUoWRqWrKicnUDDkHEY34Vk,"dzinsiniai trumpi sortukai, su paaukstintu liemeniu",BLUE,4.0,SHORTS_CAPRIS,False,False,False,dzinsiniai trumpi sortukai paaukstintu liemeniu,5
00_06893_yNTTc1KEMT6VNrrdDpoEGAGJ,"Naujas, tik jau be etikečių gėlėtas Stradivarius sijonas. Trumpas, pūstas (platėjantis), auštu liemeniu. Sijonukas iš standžios medžiagos, tad esant vėjui nesikelia, nepersišviečia. Fonas ne baltas, o labiau kreminis. Dydis XS/34",VARIOUS,17.0,SKIRTS,False,True,False,nauja etikečių gėlėtas stradivarius sijona trumpa pūstas platėjanti auštu liemeniu sijonuka standžio medžiago esant vėjui nesikelia nepersišviečia fona balta labiau kremini dydi,22
00_05d54_WCigjp5wCFHgvqCTM2e2nda9,"Džinsiniai šortai. Medvilnė su elastanu.
- Be defektų
- Siuntimo išlaidas apmoka pirkėjas. Siunčiu NEMOKAMAI perkant už 20 Eur ir daugiau.
- NEMAINAU",NAVY,10.0,SHORTS_CAPRIS,False,False,False,džinsiniai šortai medvilnė elastanu defektų siuntimo išlaida apmoka pirkėja siunčiu nemokamai perkant daugiau nemainau,14
00_05674_mr1BDc6jzxdK4XfNhc6VHCUM,Lightweight black and white gingham pants. Size M. Only worn a few times,BLACK,6.08,TROUSERS,False,False,False,lightweight black white gingham pant size worn time,8
00_05eb2_FfyU6BpNokZJmiqNDgEX9HnB,Beautiful  skirt with realist print. Perfect for hot days. ,BLUE,7.199999999999999,SKIRTS,False,True,False,beauti skirt realist print perfect day,6
00_05a7c_4x4dBkNQaYBAGVKHf8dG4pZa,"Nošené pohodlné kraťasy vhodné na léto 🕊️
Velikost psaná XS ale sedí i s 🕊️
🕊️Velikost v pasu 35cm 🕊️",BLACK,1.5559999999999998,SHORTS_CAPRIS,False,False,True,nošené pohodlné kraťasi vhodné léto velikost psaná sedí velikost pasu,10
00_0522d_rDQsVFNty3unkACZepKU1Ze2,"size 10
super stretch, shortie 
new without tags ",BLUE,15.2,SHORTS_CAPRIS,False,False,False,size super stretch shorti without tag,6
00_04f19_kQVnpavF9uPTQMfQyz27XC5U," kimono,vintage  bohemian kimono, batwing sleeves boho maxi dress robe 
Vintage chic Women tiger  Print Sashes bohemian Kimono // Ladies V Neck batwing Sleeves Boho Maxi dress robe
One Size: 
Dress length: 124 CM  Shoulder: 50 CM   Chest: 113 CM  
Material: Mixture between Cotton and Rayon to be so comfortable
Pattern Type: Print  Collar: V-Neck
Sleeve Length(cm): 3/4
Sleeve Style: Batwing Sleeve
Style: Bohemian
Super soft material- great for skin touch ! Special kimono for you and  the one you love  :) A beautiful home wear/ Kimono Robe / Gypsy Style Kimono Robe . It can be a great Robe Bridal shower /Baby Shower gift Birthday Gift Swimsuit Cover Up Nursing Maternity Boho Bohemian. The beautiful Kimono will be a dressing gown, a bridal dress gown. Super super easy and stylish!",BLACK,51.588,PULLOVERS_SWEATERS,False,True,False,kimono vintag bohemian kimono batw sleev boho maxi dress robe vintag chic women tiger print sash bohemian kimono ladi neck batw sleev boho maxi dress robe size dress length shoulder chest materi mixtur cotton rayon comfort pattern type print collar neck sleev length sleev style batw sleev style bohemian super soft materi great skin touch special kimono love beauti home wear kimono robe gypsi style kimono robe great robe bridal shower babi shower gift birthday gift swimsuit cover nurs matern boho bohemian beauti kimono dress gown bridal dress gown super super easi stylish,93
00_0692d_xK2xgjbz5GHDo5HtJBb47jmR,Juoda Zara palaidinės ir pilkas džinsinis aukštu liemeniu  sijonas.Megztukas dovanų.Kaina be siuntimo,BLACK,8.0,SKIRTS,False,False,False,juoda zara palaidinė pilka džinsini aukštu liemeniu sijona megztuka dovanų kaina siuntimo,12
06c4a_y2ddcGXHNViCrBZuVdqAV6Eh,"Cato Cold Shoulder Shift Dress Large  Black White Orange Short Sleeve




Style: Shift Dress

Color: Black White Orange

Size: Large

Condition: Excellent used condition with normal wear. From a smoke free and pet free home.

Measurements are approximate and were taken with garment lying flat.

Shoulder: 26""

Chest: 39""

Waist: 39""

Hip: 41""

Length: 37""

 

 

48-2",WHITE,19.76,DRESSES,False,True,False,cato cold shoulder shift dress larg black white orang short sleev style shift dress color black white orang size larg condit excel use condit normal wear smoke free free home measur approxim taken garment lie flat shoulder chest waist length,40
00_052ab_gJ6CvANy9V5zFVq5AuF7R184,"Size 6 pale blue  Lipsy dress. Strappy, with cutout detail at the font. Uneven hem line. Fitted rather than bodycon 

Bought from a fellow Vintee, but a bit too short for me ",RED,6.0,DRESSES,False,True,False,size pale blue lipsi dress strappi cutout detail uneven line fit rather bodycon bought fellow vinte short,17
00_073ef_ySd7F7NRBHQeZdJuS8Xk3prA,Eva Mendes kolekcijos rūbas. gali būti dėvimas tiek su ganėtinai gilia iškirpte kaip vienas rūbas arba kaip megztukas ant kažko. subtiliai blizga. ,BLACK,30.0,PULLOVERS_SWEATERS,True,False,True,mend kolekcijo rūbas gali būti dėvima tiek ganėtinai gilia iškirpt kaip viena rūbas arba kaip megztuka kažko subtiliai blizga,19
00_05fb0_vCAoVtVf1DL2Knvhg3XmvJC6,"Pink and White Vertical  denim shorts from Topshop.
Never been worn so in brand new condition.
W26",PINK,4.2,SHORTS_CAPRIS,False,False,True,pink white vertic denim short topshop never worn brand condit,10
055c6_NkBfVsq3dBhNfTVpjmcq4Sf7,"New with tags.
Size best fits UK12.
Happy to accept offers.",BLACK,7.199999999999999,SKIRTS,False,False,False,tag size best fit happi accept offer,7
00_058ae_LRsTSntZQ2PSSJ2uN1au6ogP,size 12/14 ,BLACK,14.399999999999999,SKIRTS,False,True,False,size,1
04e69_DFeLvh5ihwZDy1zCZjCZGLj1,"excellent condition, stretch cotton fabric ",BLUE,2.4,SKIRTS,False,False,False,excel condit stretch cotton fabric,5
00_070ac_qEEw8kBndVsp21Gcth3quKJ1,"Oversized grey soft knit jumper, long sleeved, neon yellow/green trim detail
Size XL 18/20
Slouchy flattering fit 
Good condition, worn a few times plenty of wear left
Looks great with high waist jeans",GREY,7.199999999999999,PULLOVERS_SWEATERS,False,False,False,overs grey soft knit jumper long sleev neon yellow green trim detail size slouchi flatter good condit worn time plenti wear left look great high waist jean,27
00_06c5d_iD1ok8i8LG6AcwD1KsyZsdQz,worn once,VARIOUS,4.8,TROUSERS,False,True,False,worn,1
00_05316_oBZy5uEqR6wJdeQ2ZqGYEX22,"Liemuo - 78, klubai - 88, ilgis - 68",TURQUOISE,5.0,SHORTS_CAPRIS,False,False,False,liemuo klubai ilgi,3
00_06f78_JEdWe2RwiJjykLNhBGP7zzQS,"Size 8 , worn but good condition.

(Lindsey)

Bin 40.",BLACK,3.8,TROUSERS,False,False,True,size worn good condit lindsey,5
00_07157_GkzEL4A4v4FD26iHuU7tTNS3,"Pretty feminine  soft comfy cardigan/ coverup 
Light weight 
Great condition no holes no stains 
Please check your measurements carefully and ask questions before purchasing 
No care tags pretty sure it is acrylic. Very soft 
Underarm to underarm 19” so 38” around 
Underarm to sleeve 19”
Underarm to bottom 19”
U6
Flowers spring summer slouchy loose oversized cardi preppy trendy juniors casual cute girly flirty boho bohemian beachy roses",VARIOUS,11.4,PULLOVERS_SWEATERS,False,True,False,pretti feminin soft comfi cardigan coverup light weight great condit hole stain pleas check measur care question purchas care tag pretti sure acryl soft underarm underarm around underarm sleev underarm bottom flower spring summer slouchi loos overs cardi preppi trendi junior casual cute gir flirti boho bohemian beachi rose,49
0683d_pV7kdwWW4WWyJppqugAmJJ9N,"be defektu. dydis rasomas S, taciau labiau atitinka XS.
+ siuntimas",BLUE,7.0,SKIRTS,False,False,False,defektu dydi rasoma taciau labiau atitinka siuntima,7
00_06ca1_4XRiuyr4x6SwsFAFDkh3RYDq,"Lengvas ilgesnis susagstomas megztinis. 
Grifoni Denim.
Devetas vos pora kartų. ",RED,10.0,PULLOVERS_SWEATERS,False,False,False,lengva ilgesni susagstoma megztini grifoni denim deveta pora kartų,9
00_057b3_es6aRR9Z4qTBUTkNrfLrDVDY,"Dark blue jeggings, from primark. Great condition, stitching has come loose above the back pocket (see pic) but could be fixed. Will fit a 12/14 best. Material is quite tight. Perfect for casual wear.

#blue #navy #jeggings #jeans #skinny #atmosphere #casual ",BLUE,6.0,TROUSERS,False,False,False,dark blue jeg primark great condit stitch come loos back pocket fix best materi quit tight perfect casual wear blue navi jeg jean skinni atmospher casual,26
06b66_ZtXc42GMUPhdnBAZSeMV3dxn,"For Love & Lemons
Night to Remember Dress
Size S
MSRP $255.00

Pretty and romantic dress from the most wonderful design house. Everything they create is gorgeous and this dress is a classic. We love the embroidered  design on the mesh body. It was photographed on a Size 6 mannequin.

Scoop neck
Black embroidered stretch mesh with baroque  motif
Long sleeves
Fitted waist
Flowy hem
Hidden side zipper

Materials:
Self: 40% polyamide, 40% cotton, 20% polyester Lining: 90% polyester, 10% spandex

Item is in great pre-owned condition. Light wear from minimal use

#forloveandlemons #sexydress #romantic #ootd #minidress #bohodress",BLACK,72.2,DRESSES,False,True,False,love lemon night rememb dress size msrp pretti romant dress wonder design hous everyth creat gorgeous dress classic love embroid design mesh bodi photograph size mannequin scoop neck black embroid stretch mesh baroqu motif long sleev fit waist flowi hidden side zipper materi self polyamid cotton polyest line polyest spandex item great own condit light wear minim forloveandlemon sexydress romant ootd minidress bohodress,63
06423_CcHWSg4ycrNZ1FuVGQMs7Mtb,Only džinsiniai šortai su blizgančiais sparnais. Labai patogus ir ryškus.,LIGHT-BLUE,10.0,SHORTS_CAPRIS,True,False,False,džinsiniai šortai blizgančiai sparnai labai patogus ryškus,7
00_071ad_eqnxLjRaKnVgrjFkgJQHzRS7,"grey
shiny buttons
all the buttons are in tact 
cozy sweater ",GREY,8.36,PULLOVERS_SWEATERS,True,False,False,grey shini button button tact cozi sweater,7
00_059d6_VGofEMopERKLsHF9Woq5mc6v,"BRAND NEW- never worn
UK SIZE 12
Perfect summer dress
",CORAL,30.0,DRESSES,False,True,False,brand never worn size perfect summer dress,7
00_06f31_BpcFGjFF9UkeVzbjbEZcx8p1,"lightweight jumper  pattern down the arm.  slightly bobbly. 

",BLACK,2.4,PULLOVERS_SWEATERS,False,True,False,lightweight jumper pattern slight bobbl,5
00_073bf_Yx6KZ7hL29cojonusJvxuKU2,"Nízký pas, párkrát nošené pořád jako nové žádné známky nošení ani žádné vady!!",BLACK,34.620999999999995,TROUSERS,False,False,False,nízký párkrát nošené jako nové žádné známki nošení žádné vadi,10
00_05483_V8N3ePA3J16t7LQJ15DhKZtJ,"džinsiniai denim&co šortai. puikios būklės.
#dzinsiniaisortukai #dzinsiniaisortai ",RED,7.0,SHORTS_CAPRIS,False,False,False,džinsiniai denim šortai puikio būklės dzinsiniaisortukai dzinsiniaisortai,7
00_058c7_nQE4TTAy5ocwpNXgdqM1FgUg,Miss Selfridge Denim Shorts. Worn once in great condition. ,BLUE,12.0,SHORTS_CAPRIS,False,False,False,miss selfridg denim short worn great condit,7
05227_knaR4fWK7FhBK4cQSQVMoUd5,"Jedna strana pruhovaná s nápisem, druhá s nápisy a logem dole. PC přes 2tis. Neměním, díky za pochopení.
.
.
.
#billabong #mikina #pruhy #logo #nápis #stripes #blackandwhite #šedá #černobílá",BLACK,13.614999999999998,PULLOVERS_SWEATERS,False,False,True,strana pruhovaná nápisem druhá nápisi logem dole neměním díki pochopení billabong mikina pruhi logo nápis stripe blackandwhit šedá černobílá,19
00_05267_9nCupxpehsWyRkuRagDJ3b8S,"fits size 8 too

",BLUE,6.0,SKIRTS,False,False,False,fit size,2
00_06c12_AWvsfuKt9rQn2QS6bdBLrzDs,"M dydis, ilgis 90 cm.",CREAM,8.0,SKIRTS,False,True,False,dydi ilgi,2
00_06ed9_ojLMhniYXqxq49g6fBwFUkKQ,"Ganni dryzuotos kelnes, labai kokybiskos, apačioje šonuose auksines sagos.",WHITE,27.0,TROUSERS,False,False,True,ganni dryzuoto keln labai kokybisko apačioj šonuos auksin sago,9
05c37_VAmZdPKuG8GnuCfJvkmbVePZ,"Really pretty lace  ombre dress - lovely colours with a small split down the back. 
I'd say the colours are Pink, Turquoise and Blue. Never worn before, with tags.
Bought for £30",PINK,12.0,DRESSES,False,True,False,realli pretti lace ombr dress love colour small split back colour pink turquois blue never worn tag bought,18
00_05b35_ihyqhCKsf364huH549UNjek6,Blizgios medžiagos su skeltuku gale,BLACK,7.0,SKIRTS,True,False,False,blizgio medžiago skeltuku gale,4
00_05d54_WCigjp5wCFHgvqCTM2e2nda9,"Džinsiniai šortai. Medvilnė su elastanu.
- Be defektų
- Siuntimo išlaidas apmoka pirkėjas. Siunčiu NEMOKAMAI perkant už 20 Eur ir daugiau.
- NEMAINAU",NAVY,10.0,SHORTS_CAPRIS,False,False,False,džinsiniai šortai medvilnė elastanu defektų siuntimo išlaida apmoka pirkėja siunčiu nemokamai perkant daugiau nemainau,14
00_064cb_a1zd6Ap9isjoR1DAecn7PyGN,"🌸 Women’s Homemade Green  Dress 
🌸 UK Size M-L
🌸 Material: Inside Polyester and Outside Georgette
🌸 Pre-Loved

Comes from a smoke free and pet free home. Please feel free to ask any questions and check out my other listings :) 

Buy 2 or more items and combine postage! 

#green #dress #buttons #medium #large
",GREEN,4.8,DRESSES,False,True,False,women homemad green dress size materi insid polyest outsid georgett love come smoke free free home pleas feel free question check list item combin postag green dress button medium larg,30
06021_Tf2fvfgiiBsFKdccHkeN8cme,"su guma fainas sijonukas
",GREY,8.0,SKIRTS,False,True,False,guma faina sijonuka,3
00_06018_PV3FP6FWKDnF7rVuECfx3MGE,"Next firmos. Visiškai naujos su etikete, minkštos, tamprios 5% elastano. Audinys primena minkštą džinsą. ",BLUE,6.0,TROUSERS,False,False,False,next firmo visiškai naujo etiket minkšto tamprio elastano audini primena minkštą džinsą,12
00_050c4_972ELUWCcistHY9Np5fFjR55,"worn but in great condition 
true to size ",CREAM,2.4,SHORTS_CAPRIS,False,True,False,worn great condit true size,5
06abf_f8dLSq3vLSHJp3Xx4fo8V7HC,"
Per juosmenį 42cm
Per klubus 46cm
Ilgis 25cm",PINK,5.0,SHORTS_CAPRIS,False,False,False,juosmenį klubus ilgi,3
052ee_WNg59mS93hnJmZLfWGuwTibA,"su blizgiomis juostelėmis, labai gražios, visiškai naujos. Liemuo ant gumos + susiriša dirželis. Dydis S/M.  Yra kišenės.",BLACK,9.99,TROUSERS,True,False,False,blizgiomi juostelėmi labai gražio visiškai naujo liemuo gumo susiriša dirž dydi kišenė,12
